kepid fits i j k l period prad srad kepmag
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010355172524_llc.fits 1 4 4 12 325.425658455 1.03235236331 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2013131215648_llc.fits 1 4 4 13 435.002770367 1.39798295186 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009350155506_llc.fits 1 4 4 14 422.332734281 1.79062316194 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2012277125453_llc.fits 1 4 4 15 483.685469208 1.07433759364 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010265121752_llc.fits 1 4 4 16 471.410189908 1.28001917476 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011177032512_llc.fits 1 4 4 17 460.08219596 1.62565450548 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010078095331_llc.fits 1 4 4 18 443.020873325 1.62608081458 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2009166043257_llc.fits 1 4 4 19 386.541195601 1.97609604434 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012179063303_llc.fits 1 5 0 0 601.005496534 1.3541892683 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009259160929_llc.fits 1 5 0 1 632.050144471 1.65690742521 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010174085026_llc.fits 1 5 0 2 668.965257983 1.53996375175 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2011073133259_llc.fits 1 5 0 3 678.65973214 1.09993276671 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010078095331_llc.fits 1 5 0 4 540.379104423 1.47031703836 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010078095331_llc.fits 1 5 0 5 592.177573546 1.40087774174 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2009350155506_llc.fits 1 5 0 6 509.864467383 1.67317203173 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009350155506_llc.fits 1 5 0 7 623.932106318 1.48165156251 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009166043257_llc.fits 1 5 0 8 617.858622493 1.53693560165 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2009350155506_llc.fits 1 5 0 9 635.426872984 1.61814724616 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010265121752_llc.fits 1 5 0 10 573.68844625 1.07075252755 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009166043257_llc.fits 1 5 0 11 691.461217245 1.44076156799 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010265121752_llc.fits 1 5 0 12 673.121020439 1.95099014412 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2013098041711_llc.fits 1 5 0 13 602.890663656 1.52197322072 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013011073258_llc.fits 1 5 0 14 607.846554671 1.74025759484 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009131105131_llc.fits 1 5 0 15 695.953631066 1.92094022656 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2009166043257_llc.fits 1 5 0 16 615.624396833 1.32720280114 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2009259160929_llc.fits 1 5 0 17 508.153528033 1.01257424141 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2009259160929_llc.fits 1 5 0 18 643.530584436 1.84771549032 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012088054726_llc.fits 1 5 0 19 641.868996781 1.41395034013 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013131215648_llc.fits 1 5 1 0 677.076784006 1.62446551576 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009259160929_llc.fits 1 5 1 1 636.467241282 1.38788333721 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012277125453_llc.fits 1 5 1 2 613.057662608 1.63488264362 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010078095331_llc.fits 1 5 1 3 612.807575702 1.95112945199 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012004120508_llc.fits 1 5 1 4 658.657560543 1.24423625624 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010078095331_llc.fits 1 5 1 5 542.552756464 1.26251051824 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013131215648_llc.fits 1 5 1 6 566.70188602 1.74108964175 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2013098041711_llc.fits 1 5 1 7 670.350964762 1.06960326008 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009259160929_llc.fits 1 5 1 8 644.725499893 1.49878027532 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013098041711_llc.fits 1 5 1 9 609.35040427 1.21648012863 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2011073133259_llc.fits 1 5 1 10 675.125915263 1.12692418335 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010174085026_llc.fits 1 5 1 11 602.903804484 1.95232549297 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011073133259_llc.fits 1 5 1 12 540.539933422 1.65581352829 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2013131215648_llc.fits 1 5 1 13 651.293468823 1.35668831068 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2011177032512_llc.fits 1 5 1 14 550.153531981 1.7390765211 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009350155506_llc.fits 1 5 1 15 582.035117196 1.17626873666 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010355172524_llc.fits 1 5 1 16 673.117691466 1.75997854081 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2009166043257_llc.fits 1 5 1 17 657.249301834 1.51699767754 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2009350155506_llc.fits 1 5 1 18 614.766495173 1.49101171204 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012179063303_llc.fits 1 5 1 19 674.334658962 1.20800107084 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012179063303_llc.fits 1 5 2 0 665.706145318 1.8336611182 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2011073133259_llc.fits 1 5 2 1 622.037679828 1.1153607648 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010078095331_llc.fits 1 5 2 2 632.436040713 1.75457976427 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010265121752_llc.fits 1 5 2 3 675.762494613 1.64057992115 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2013098041711_llc.fits 1 5 2 4 696.94205914 1.35391464544 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2013098041711_llc.fits 1 5 2 5 569.791330319 1.74976538082 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013098041711_llc.fits 1 5 2 6 601.660366014 1.17890394675 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2013011073258_llc.fits 1 5 2 7 694.80809374 1.15575564464 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2011271113734_llc.fits 1 5 2 8 511.042533749 1.58691042824 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2010355172524_llc.fits 1 5 2 9 629.22138931 1.34348961874 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2009350155506_llc.fits 1 5 2 10 528.230329855 1.37328600596 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010078095331_llc.fits 1 5 2 11 670.616816693 1.13301159372 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009259160929_llc.fits 1 5 2 12 609.043130562 1.63079002041 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2010078095331_llc.fits 1 5 2 13 579.792892803 1.08949632271 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009166043257_llc.fits 1 5 2 14 566.666454205 1.72032469367 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013011073258_llc.fits 1 5 2 15 564.221794145 1.50741422736 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2009259160929_llc.fits 1 5 2 16 517.234690792 1.23142588362 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2009259160929_llc.fits 1 5 2 17 594.380114195 1.05785480752 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2011073133259_llc.fits 1 5 2 18 535.132939423 1.5001007554 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012004120508_llc.fits 1 5 2 19 538.506753676 1.4248264557 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013098041711_llc.fits 1 5 3 0 684.333437523 1.80009640787 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013131215648_llc.fits 1 5 3 1 601.464178389 1.63722239371 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010078095331_llc.fits 1 5 3 2 616.242668863 1.68259389067 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013098041711_llc.fits 1 5 3 3 681.485082113 1.58329464999 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010174085026_llc.fits 1 5 3 4 666.156441723 1.0003702385 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2011073133259_llc.fits 1 5 3 5 677.365406014 1.09323749101 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013011073258_llc.fits 1 5 3 6 637.065119498 1.39531098557 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2011177032512_llc.fits 1 5 3 7 524.662433025 1.14870750877 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009259160929_llc.fits 1 5 3 8 585.273406698 1.60917655026 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012088054726_llc.fits 1 5 3 9 500.593352078 1.71542603956 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010174085026_llc.fits 1 5 3 10 680.609613216 1.54066974271 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010265121752_llc.fits 1 5 3 11 688.648969672 1.3674537667 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009259160929_llc.fits 1 5 3 12 627.348283744 1.20123655503 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011073133259_llc.fits 1 5 3 13 617.100034331 1.5083096565 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009259160929_llc.fits 1 5 3 14 656.179948494 1.92401915918 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009131105131_llc.fits 1 5 3 15 695.270322011 1.6570358521 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2013098041711_llc.fits 1 5 3 16 645.622330027 1.28572312313 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010078095331_llc.fits 1 5 3 17 699.271463347 1.2020870815 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012277125453_llc.fits 1 5 3 18 658.962179582 1.66508429042 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2013098041711_llc.fits 1 5 3 19 597.836336277 1.01843083496 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2011073133259_llc.fits 1 5 4 0 626.074030242 1.85322256761 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013131215648_llc.fits 1 5 4 1 684.562909442 1.54597160286 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2009259160929_llc.fits 1 5 4 2 506.992440921 1.47859212858 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013098041711_llc.fits 1 5 4 3 689.021864423 1.78463362406 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012179063303_llc.fits 1 5 4 4 612.161565624 1.95645091415 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010265121752_llc.fits 1 5 4 5 698.532435065 1.77487364578 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010355172524_llc.fits 1 5 4 6 525.988671841 1.05293456349 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012004120508_llc.fits 1 5 4 7 697.731883264 1.81846219275 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2011271113734_llc.fits 1 5 4 8 669.878626511 1.47953217302 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2009350155506_llc.fits 1 5 4 9 517.91578288 1.41291175896 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010078095331_llc.fits 1 5 4 10 634.998518025 1.10937100434 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2011073133259_llc.fits 1 5 4 11 621.618873623 1.10208985821 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009166043257_llc.fits 1 5 4 12 675.287199005 1.59207136218 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011177032512_llc.fits 1 5 4 13 543.531817889 1.8136082475 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012088054726_llc.fits 1 5 4 14 540.839694565 1.58886769907 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009131105131_llc.fits 1 5 4 15 683.89869549 1.07430645418 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010174085026_llc.fits 1 5 4 16 615.655979089 1.87272495174 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010355172524_llc.fits 1 5 4 17 634.823155896 1.54693693496 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010355172524_llc.fits 1 5 4 18 562.058571221 1.83358041105 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012179063303_llc.fits 1 5 4 19 586.087412061 1.90493784237 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2009166043257_llc.fits 1 6 0 0 860.906746577 1.9890313245 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009350155506_llc.fits 1 6 0 1 950.418643635 1.94791670934 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2009350155506_llc.fits 1 6 0 2 957.397337968 1.38776134056 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010265121752_llc.fits 1 6 0 3 798.587752912 1.55401837308 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010078095331_llc.fits 1 6 0 4 930.968506407 1.36522947856 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2011271113734_llc.fits 1 6 0 5 953.464940845 1.81940774029 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011177032512_llc.fits 1 6 0 6 887.398301703 1.44122619463 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010355172524_llc.fits 1 6 0 7 763.526408038 1.04932762794 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009350155506_llc.fits 1 6 0 8 971.176134021 1.08911413388 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013011073258_llc.fits 1 6 0 9 780.761599938 1.01607827681 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2011073133259_llc.fits 1 6 0 10 916.868146878 1.13920299413 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009350155506_llc.fits 1 6 0 11 907.851605583 1.39872890461 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2013011073258_llc.fits 1 6 0 12 813.808803632 1.66804056303 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012088054726_llc.fits 1 6 0 13 736.156232115 1.33653545551 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2011271113734_llc.fits 1 6 0 14 834.772543139 1.60237471869 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 1 6 0 15 895.379960473 1.61104921935 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010355172524_llc.fits 1 6 0 16 903.74492509 1.28844474288 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2013098041711_llc.fits 1 6 0 17 984.84149933 1.77302077236 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012004120508_llc.fits 1 6 0 18 797.407725914 1.21784122214 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012088054726_llc.fits 1 6 0 19 854.627148265 1.79397435993 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012004120508_llc.fits 1 6 1 0 814.736594251 1.51207496777 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2012179063303_llc.fits 1 6 1 1 874.518022731 1.99216647138 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2009166043257_llc.fits 1 6 1 2 807.770805845 1.35421910305 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012277125453_llc.fits 1 6 1 3 847.386879491 1.49682868077 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012004120508_llc.fits 1 6 1 4 788.484394514 1.67884797497 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009166043257_llc.fits 1 6 1 5 885.404664756 1.47404126374 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2009166043257_llc.fits 1 6 1 6 958.592552129 1.40464643237 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012277125453_llc.fits 1 6 1 7 937.934231002 1.8479669434 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010009091648_llc.fits 1 6 1 8 883.220094166 1.31271290067 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2009166043257_llc.fits 1 6 1 9 862.835878538 1.14453362116 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013098041711_llc.fits 1 6 1 10 736.12585765 1.79967105052 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2011271113734_llc.fits 1 6 1 11 856.98875399 1.83222830904 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009166043257_llc.fits 1 6 1 12 954.02067099 1.95046750843 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009259160929_llc.fits 1 6 1 13 943.788632552 1.84823240865 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012179063303_llc.fits 1 6 1 14 876.736701364 1.62479260799 0.56 15.092
